,count,mean,std,min,25%,50%,75%,max
feature1024,400.0,0.0069100501182425,0.008595334749683853,0.0,0.0,0.00248616415,0.01242054575,0.034109622
feature1025,400.0,0.0067871123354525005,0.008375118498648393,0.0,0.0,0.00295029195,0.01157271875,0.036142454
feature1026,400.0,0.012991683135055,0.013637647036313401,0.0,0.0,0.009161213500000001,0.024124134,0.07064067
feature1027,400.0,0.00760926036131,0.010085326643273974,0.0,0.0,0.00132764405,0.014762055,0.041103836
feature1028,400.0,0.0070677496293525,0.00900445456005105,0.0,0.0,0.0014069320499999999,0.013335069500000001,0.03382793
feature1029,400.0,0.006438579928544,0.00844043883821941,0.0,0.0,0.0018074915,0.01114789775,0.034756422
feature1030,400.0,0.013592201529575,0.01386666322731163,0.0,0.0,0.00998406925,0.02443549125,0.08432061
feature1031,400.0,0.0135749593975875,0.012876869761531134,0.0,4.4436115750000004e-05,0.010692081999999999,0.02462297475,0.054476682
feature1032,400.0,0.0073350198692549995,0.009081235339410593,0.0,0.0,0.003814783,0.01203033675,0.07649569
feature1033,400.0,0.00722089521673075,0.008501364557913492,0.0,0.0,0.00328607285,0.01172364675,0.03764521
feature1034,400.0,0.007425603340512499,0.008289636517370419,0.0,0.0,0.0041879629500000005,0.012709125375,0.033947386
feature1035,400.0,0.013918482031049999,0.014132378517293006,0.0,0.0,0.01190884,0.023396011,0.12636974
feature1036,400.0,0.0076191317380805,0.009184401479825494,0.0,0.0,0.00352779335,0.0142239,0.037546385
feature1037,400.0,0.007371284301370001,0.008893957311617844,0.0,0.0,0.0034574005,0.0128300095,0.036011137
feature1038,400.0,0.0071527040491550006,0.008772458051751605,0.0,0.0,0.00325635985,0.01282205775,0.036011137
feature1039,400.0,0.01376873057063,0.013162033806298,0.0,0.000148597473,0.010570475999999999,0.02532976375,0.054476682
feature1040,400.0,0.017790109401914996,0.01691652229911275,0.0,0.000105619575,0.014386436499999999,0.02899566075,0.07773485
feature1041,400.0,0.0110636128947045,0.013104249978153841,0.0,0.0,0.0065897478,0.01896215175,0.07773485
feature1042,400.0,0.010831496122454997,0.012398977427848243,0.0,0.0,0.0067492813999999995,0.019463188,0.056912463
feature1043,400.0,0.011265777197296751,0.013293805956069186,0.0,0.0,0.00682942915,0.019326919,0.06931139
feature1044,400.0,0.017596101177187497,0.01780323739663423,0.0,9.868798375e-05,0.014082438999999999,0.027601115500000002,0.10522591
feature1045,400.0,0.01097180226055,0.012736418544984852,0.0,0.0,0.0053552195,0.02111188775,0.0545914
feature1046,400.0,0.009880268993775001,0.01143072020420338,0.0,0.0,0.00558792265,0.0172670865,0.055995096
feature1047,400.0,0.009528822969176749,0.01135866642037448,0.0,0.0,0.0049101483,0.01622641825,0.0545914
feature1048,400.0,0.017903963214982502,0.016814920552528444,0.0,6.800223925e-05,0.016763563500000002,0.0291246385,0.07599427
feature1049,400.0,0.012191599594,0.013443725508116582,0.0,0.0001635610575,0.00734834825,0.020526548,0.08432061
feature1050,400.0,0.005603590685788375,0.007719518705401977,0.0,0.0,0.0017089201499999999,0.00808172475,0.040212203
feature1051,400.0,0.005798959922910751,0.007730974419822061,0.0,0.0,0.0015738331,0.01005105375,0.0338833
feature1052,400.0,0.005764770153085,0.008032011426985166,0.0,0.0,0.00167057805,0.0091191585,0.04307325
feature1053,400.0,0.012304463637160002,0.013579509227003392,0.0,0.0,0.0070991493,0.02272669025,0.07089055
feature1054,400.0,0.00698657729757875,0.009552186606977087,0.0,0.0,0.0012906547,0.012199207125,0.042475533
feature1055,400.0,0.006000744193789999,0.008049825660264185,0.0,0.0,0.00112993355,0.01096551125,0.0345414
feature1056,400.0,0.005633724266162,0.007729138871032529,0.0,0.0,0.00130492925,0.00916408025,0.03579062
feature1057,400.0,0.012318078303375,0.01372024162113351,0.0,0.00016775885249999998,0.0073674882,0.02118002475,0.08432061
feature1058,400.0,0.0136802128900825,0.01371461374356943,0.0,0.0007586418375,0.010179036499999999,0.024109755750000003,0.08432061
feature1059,400.0,0.006057301730439251,0.007954655668389715,0.0,0.0,0.0021556024500000003,0.010122846625000001,0.0338833
feature1060,400.0,0.006356003890450251,0.008067519867879356,0.0,0.0,0.00226837105,0.011290417,0.040098544
feature1061,400.0,0.006218358558800001,0.008537849622412554,0.0,0.0,0.00130514625,0.01052332125,0.03473912
feature1062,400.0,0.012902379638215,0.014035084118753793,0.0,0.0,0.0088770995,0.02441316925,0.07693706
feature1063,400.0,0.0076957131111575,0.010339322038715642,0.0,0.0,0.0012600700999999999,0.01466791225,0.04578372
feature1064,400.0,0.007500087135461251,0.00964850009712929,0.0,0.0,0.0019540911,0.01268720175,0.04399343
feature1065,400.0,0.0067471629144115,0.008873136297041461,0.0,0.0,0.00198243185,0.011211688749999999,0.03579062
feature1066,400.0,0.013784711191775,0.013817512990284013,0.0,0.0006641025425,0.0095937085,0.02482718725,0.08432061
feature1067,400.0,0.015791997835589502,0.015095644099338926,0.0,0.00016546016749999999,0.012950146,0.02740471475,0.07722126
feature1068,400.0,0.0091818948772725,0.011221396603953394,0.0,0.0,0.0053603293,0.014678314250000001,0.07722126
feature1069,400.0,0.00886189529610975,0.010077075873606001,0.0,0.0,0.005117411,0.01515047875,0.0439697
feature1070,400.0,0.008519223450345,0.00966163026112191,0.0,0.0,0.00524978325,0.01408477825,0.04594183
feature1071,400.0,0.01536006431466,0.014868136980519909,0.0,0.0,0.012973567,0.0260960235,0.07089055
feature1072,400.0,0.008888446209027501,0.010624541450192026,0.0,0.0,0.0043817779500000004,0.015826537249999998,0.04394099
feature1073,400.0,0.00791926205414925,0.009178755808744166,0.0,0.0,0.0043244322000000005,0.0142383185,0.036082175
feature1074,400.0,0.007829476201615,0.009329784426790203,0.0,0.0,0.0036701105,0.01294072375,0.04232337
feature1075,400.0,0.015438813077462499,0.014405346934970148,0.0,0.0001923618825,0.013027651500000001,0.027312455,0.05261129
feature1076,400.0,0.0168648988734,0.015509407464996865,0.0,0.00111425695,0.013572532,0.02863957275,0.07722126
feature1077,400.0,0.010538518659314999,0.013138783450295352,0.0,0.0,0.0057694606999999995,0.01691869075,0.07722126
feature1078,400.0,0.010158818433049999,0.01128174932747851,0.0,0.0,0.006797379500000001,0.01699239,0.058108643
feature1079,400.0,0.009419368959365,0.010684194479652936,0.0,0.0,0.0052234976500000006,0.016550448750000002,0.047455654
feature1080,400.0,0.016457245762325,0.015134447851379221,0.0,3.8226027499999995e-05,0.0157589195,0.026315663250000003,0.07134947
feature1081,400.0,0.0093708549636175,0.010774698122753675,0.0,0.0,0.00438261285,0.0169270895,0.04578372
feature1082,400.0,0.009316741533726,0.010230732323651083,0.0,0.0,0.00515130485,0.0163425395,0.043104205
feature1083,400.0,0.00927196733058,0.010237152665906095,0.0,0.0,0.00537761835,0.016768598750000002,0.041679867
feature1084,400.0,0.0171882499754425,0.015007696949511989,0.0,0.001382658625,0.016226491,0.0289522945,0.062681645
feature1085,400.0,0.012893923264142501,0.013745799210984198,0.0,0.0005719568874999999,0.0080871685,0.02360851625,0.08432061
feature1086,400.0,0.005494113282053,0.007306484692484532,0.0,0.0,0.00231990005,0.008619031874999999,0.035574973
feature1087,400.0,0.0057841805876230005,0.007621282440299786,0.0,0.0,0.00152767065,0.0099466575,0.034092557
feature1088,400.0,0.0054503218621537505,0.007589691082056567,0.0,0.0,0.0007676124700000001,0.009449236375,0.031292953
feature1089,400.0,0.0118509674708085,0.013095471792765302,0.0,4.39116425e-05,0.0068334422,0.0219398085,0.07064067
feature1090,400.0,0.006698549135251499,0.009526155160403789,0.0,0.0,0.00074942832,0.011540172750000001,0.04460181
feature1091,400.0,0.006823682264648749,0.008703682876164102,0.0,0.0,0.0019061063500000002,0.012113783875,0.03598249
feature1092,400.0,0.006077221132106249,0.008086708562771707,0.0,0.0,0.0015732114,0.0105966855,0.033424515
feature1093,400.0,0.013247321554475,0.013871364173200671,0.0,0.0005762441100000001,0.008704866,0.024173279,0.08432061
feature1094,400.0,0.014633481742982499,0.014002007729517797,0.0,0.0011385129,0.01190341,0.02510829425,0.08432061
feature1095,400.0,0.0067395661126175,0.007817717875221999,0.0,0.0,0.0039068687500000004,0.0114497595,0.039510384
feature1096,400.0,0.007177257427209749,0.008310923135114983,0.0,0.0,0.00437843365,0.011749384625,0.037988897
feature1097,400.0,0.006546308996175,0.008458603419011758,0.0,0.0,0.00205600295,0.011742716,0.035155322
feature1098,400.0,0.014749005097644999,0.01404942007348152,0.0,4.8921935e-05,0.01307581775,0.02488369775,0.08807377
feature1099,400.0,0.007996797006950251,0.010516490329336048,0.0,0.0,0.00219246655,0.01406554575,0.051459413
feature1100,400.0,0.00779916214782975,0.009210756636529661,0.0,0.0,0.0037030062999999997,0.01375343325,0.03848529
feature1101,400.0,0.006568370003995,0.008144024359515624,0.0,0.0,0.0030077343000000003,0.010756599875,0.029967362
feature1102,400.0,0.014503801068880003,0.013581155167043014,0.0,0.0010192149500000002,0.012267759,0.02477015825,0.08432061
feature1103,400.0,0.016756331141615,0.015507093555037942,0.0,0.0007750672525,0.014419425999999999,0.027965790249999997,0.0653108
feature1104,400.0,0.01004180525658625,0.013258432996944153,0.0,0.0,0.0051102652,0.01416794275,0.0653108
feature1105,400.0,0.01493559625131,0.013085104829456696,0.0,0.0024285358,0.012422754000000001,0.025804795,0.050466534
feature1106,400.0,0.01009434696598875,0.011008390242541036,0.0,0.00083900115,0.00653163,0.015451367125,0.04873984
feature1107,400.0,0.00943597190430775,0.00982179382315003,0.0,0.0005208853775,0.0062825780000000005,0.01583852425,0.043091662
feature1108,400.0,0.008703323887882499,0.009604656569698295,0.0,0.000470381095,0.00564785625,0.01368005325,0.04600011
feature1109,400.0,0.0145961027609975,0.013490975349794493,0.0,0.00217269355,0.01119337175,0.02420721675,0.056049336
feature1110,400.0,0.0076634573929570005,0.008808857579345677,0.0,0.000161066335,0.00394862545,0.012655903750000001,0.033265047
feature1111,400.0,0.006679646297077501,0.007665735658284269,0.0,0.0003020791975,0.003858816,0.0101931965,0.03182451
feature1112,400.0,0.007355658399172,0.008587111473510248,0.0,0.00046732622749999996,0.00406257385,0.010114822249999999,0.037919633
feature1113,400.0,0.0129554255148925,0.012046969970165761,0.0,0.00221795475,0.0092594025,0.02252545575,0.050466534
feature1114,400.0,0.01604744061283775,0.01217481072599883,0.0,0.0047072613000000004,0.014589418,0.02658269625,0.050466534
feature1115,400.0,0.011734375291484,0.011220009453643171,0.0,0.002442089875,0.0085738965,0.018895982000000002,0.04873984
feature1116,400.0,0.0107754545048875,0.009952200502791515,0.0,0.002061540275,0.00839057075,0.017499169250000002,0.043302745
feature1117,400.0,0.01000264393418,0.00920924897556758,0.0,0.002022946575,0.0076018430000000005,0.01633562875,0.039201338
feature1118,400.0,0.016789406339194998,0.012748793013538129,0.0,0.0048662522,0.016861756999999998,0.025768873999999997,0.056049336
feature1119,400.0,0.008868015561502976,0.009516448591431323,0.0,0.0008476127425,0.005114857299999999,0.0138589665,0.047060333
feature1120,400.0,0.007948512288166001,0.008669299415056656,0.0,0.0007913657575,0.00477331285,0.012978297,0.037919633
feature1121,400.0,0.008466592424835,0.00906196715059078,0.0,0.0010617673250000001,0.004793995299999999,0.01332172725,0.037919633
feature1122,400.0,0.0143377954155725,0.011563281693643322,0.0,0.003972083675,0.012464059,0.0234522185,0.050466534
feature1123,400.0,0.016095071565241002,0.011472248995578048,0.0,0.00561306995,0.015621796,0.025121122,0.04362856
feature1124,400.0,0.0114536950820775,0.010109900463971127,0.0,0.0023848207,0.0091634535,0.0185882175,0.04061943
feature1125,400.0,0.010950183670751502,0.010017961469922678,0.0,0.0020988987,0.008677163500000001,0.01781703725,0.043091662
feature1126,400.0,0.0094329029043375,0.00901221205698332,0.0,0.001520235375,0.0077663325000000005,0.014490124,0.041365698
feature1127,400.0,0.015455193025882502,0.013102836267156127,0.0,0.0036604413250000004,0.013319115999999999,0.024657271749999998,0.056049336
feature1128,400.0,0.009082857592505,0.009630848938349704,0.0,0.00084848683,0.0055862784,0.01538654425,0.04998231
feature1129,400.0,0.00817251879061,0.00864310114462077,0.0,0.00069359415,0.00524071255,0.01335368975,0.0336859
feature1130,400.0,0.00854065089729,0.00873540327372127,0.0,0.0010916506000000002,0.00565806175,0.013299987749999999,0.035247866
feature1131,400.0,0.014729412226451001,0.011198379635602544,0.0,0.004604891675,0.013211855500000001,0.0234222225,0.04362856
feature1132,400.0,0.0173132739252355,0.012555510965160195,0.0,0.005293429625,0.016874905000000003,0.02888353825,0.045082938
feature1133,400.0,0.013433622543311749,0.011613064975971258,0.0,0.0028671125,0.010831618,0.023091155250000002,0.045082938
feature1134,400.0,0.013105641768687499,0.011435283587677788,0.0,0.00230898825,0.010889622250000001,0.022720038499999998,0.044082634
feature1135,400.0,0.012274647829178748,0.01085845022190249,0.0,0.00201553365,0.009876118,0.0206361795,0.039548315
feature1136,400.0,0.01677275192182675,0.013348005270633782,0.0,0.0034446124,0.01661749,0.0276997185,0.056049336
feature1137,400.0,0.0105349366837325,0.01027047115833758,0.0,0.000996989475,0.008098813,0.017669300500000002,0.047060333
feature1138,400.0,0.00958796596062,0.009351847768447798,0.0,0.00115652285,0.0064808678500000005,0.0157969025,0.03698969
feature1139,400.0,0.010260565057323751,0.009691230420391871,0.0,0.0014791426500000001,0.007675611,0.016782528499999998,0.037919633
feature1140,400.0,0.0164810126549625,0.012270958091325723,0.0,0.0046995269499999996,0.0156692175,0.02775398825,0.045082938
feature1141,400.0,0.0143829917529075,0.011875867936550315,0.0,0.003983819825,0.0121350205,0.0238023745,0.05407704
feature1142,400.0,0.01051738890927675,0.010422408820174806,0.0,0.0024138581,0.00729446,0.0162227185,0.05407704
feature1143,400.0,0.009654838001448401,0.009494724168044514,0.0,0.00203704005,0.0071210527,0.013920456125000001,0.040940903
feature1144,400.0,0.008850719339725,0.008783388950424728,0.0,0.00119480325,0.006318369900000001,0.013939655,0.03909666
feature1145,400.0,0.01547545725144925,0.013561180369700864,0.0,0.004192116325,0.0122076225,0.024123594,0.08500471
feature1146,400.0,0.008000195113261001,0.008887037162408271,0.0,0.0004584008125,0.004475625699999999,0.012470191625,0.035451744
feature1147,400.0,0.007080006205725,0.007884278472608265,0.0,0.00052328649,0.0042824385,0.010898515000000001,0.033645503
feature1148,400.0,0.007527348638736251,0.00825466042605666,0.0,0.0007789180649999999,0.0051552468,0.0110459745,0.035351835
feature1149,400.0,0.01338412407442,0.01139191382061887,0.0,0.003107809,0.0110454915,0.02258819325,0.046332248
feature1150,400.0,0.0160983835565075,0.011905178421482018,0.0,0.0050745827,0.015972989,0.02575812075,0.05120296
feature1151,400.0,0.012846580371627501,0.011355311159161456,0.0,0.0023032070249999997,0.009893334,0.022761709249999998,0.042677034
feature1152,400.0,0.011892493171243251,0.01054879744364256,0.0,0.0023644836499999997,0.0099295055,0.019692806,0.04070689
feature1153,400.0,0.0101087051698345,0.009815825149267423,0.0,0.001252250825,0.007308092150000001,0.017058643249999998,0.04070689
feature1154,400.0,0.015955974460575,0.013364983475950422,0.0,0.0043266428,0.0137463305,0.02495594825,0.07119552
feature1155,400.0,0.009092703860027,0.009794831084942342,0.0,0.0006396514,0.0049466875,0.015471555250000001,0.043378856
feature1156,400.0,0.00834926014936875,0.00886974637198021,0.0,0.000559325325,0.0049222045,0.013650797,0.035351835
feature1157,400.0,0.008308453937103,0.008643448770297548,0.0,0.00107074245,0.005143956349999999,0.01288683075,0.035351835
feature1158,400.0,0.01488072531891,0.011732657470564057,0.0,0.0039117774,0.013250289,0.024319689749999998,0.05120296
feature1159,400.0,0.01538854792325,0.011719858592664138,0.0,0.003673703025,0.01484881,0.0257216005,0.042279553
feature1160,400.0,0.012097755283829002,0.011159107656529665,0.0,0.002401326525,0.008746219,0.01998600175,0.042677034
feature1161,400.0,0.0120134388276425,0.010979454312891337,0.0,0.002193584125,0.0092428255,0.0214763625,0.040667858
feature1162,400.0,0.0105161291895875,0.009590147799192551,0.0,0.001324569975,0.0087665135,0.017844832999999997,0.03585245
feature1163,400.0,0.015470693265989998,0.013633351163913163,0.0,0.003290594,0.013616412750000001,0.02404485475,0.09514124
feature1164,400.0,0.008952417971505,0.009204263640173939,0.0,0.00071502985,0.0058271437,0.01476995675,0.035451744
feature1165,400.0,0.008159495108032499,0.008470240124485186,0.0,0.000941944265,0.0051655915,0.013233539999999998,0.034059115
feature1166,400.0,0.0086030821161635,0.008642778371693059,0.0,0.001195009475,0.0057936713,0.014079156875,0.033956084
feature1167,400.0,0.014404534065235,0.011398237540237579,0.0,0.004010106775,0.012090232,0.024180598,0.045332715
feature1168,400.0,0.0166579921174075,0.011945718280753899,0.0,0.0048420734,0.017502052499999997,0.02703958625,0.043887254
feature1169,400.0,0.013368250096815,0.011527326013885487,0.0,0.0028127507250000003,0.0107769375,0.022817994,0.042677034
feature1170,400.0,0.0137272606994775,0.011556811536816704,0.0,0.0026347414749999997,0.012154466499999999,0.023347122,0.05614937
feature1171,400.0,0.0118194056953725,0.010529454802830943,0.0,0.0022801276,0.009344206,0.020233808,0.05614937
feature1172,400.0,0.016819151152159997,0.013704072898023908,0.0,0.004643194275,0.0158716765,0.02652921125,0.071597554
feature1173,400.0,0.01034167984236,0.010303884318415496,0.0,0.0011524165250000001,0.0066917394000000005,0.0176358685,0.04090913
feature1174,400.0,0.009392194380944999,0.00969816005613146,0.0,0.00109099705,0.00524814265,0.015966612499999998,0.0362864
feature1175,400.0,0.009504113060990001,0.00961646051131096,0.0,0.001508257425,0.0058395615500000005,0.0154021375,0.045332715
feature1176,400.0,0.0149261758030725,0.011655030225561634,0.0,0.004360564625,0.01271505925,0.0255524345,0.045332715
feature1177,400.0,0.015384352911944999,0.011741962228683761,0.0,0.00443187065,0.0143298525,0.025570640999999998,0.042874962
feature1178,400.0,0.011808611524154251,0.011366641028881847,0.0,0.001860407275,0.0080678145,0.020318366,0.039354347
feature1179,400.0,0.0105970939450635,0.010190271987374128,0.0,0.001896235575,0.0074482127,0.0162026395,0.038963165
feature1180,400.0,0.0088002570638875,0.009192710739633646,0.0,0.0015507365250000001,0.0057000390000000005,0.013125846,0.03774881
feature1181,400.0,0.014250712881844999,0.012782693424970078,0.0,0.00345421825,0.010515199999999999,0.023042948,0.07109609
feature1182,400.0,0.00776914832262775,0.008700278699008895,0.0,0.0007231585,0.00417811275,0.0126535915,0.04042033
feature1183,400.0,0.0075832383816755,0.008618221629309891,0.0,0.0008513400525,0.003971616,0.01175362025,0.03665287
feature1184,400.0,0.007666708659609549,0.008353685973307151,0.0,0.0008557319675,0.004867998,0.011098748499999998,0.03665287
feature1185,400.0,0.013593858617701252,0.011349692740441711,0.0,0.003375361,0.011115282,0.0230520055,0.04086427
feature1186,400.0,0.01619601723807,0.011627980739186335,0.0,0.005536121475,0.015204470500000001,0.027129050499999998,0.038019285
feature1187,400.0,0.01283196245299,0.011426932467732147,0.0,0.00258199145,0.009294097000000001,0.022572599999999998,0.039354347
feature1188,400.0,0.0116186199433485,0.010438096299804401,0.0,0.002668176875,0.0093190265,0.0184358425,0.05025533
feature1189,400.0,0.009903537698172,0.00951023135361553,0.0,0.0017870691749999998,0.00706255435,0.015325434,0.042324975
feature1190,400.0,0.015398065607,0.012749538873940645,0.0,0.004813763225,0.01279738975,0.02452230075,0.058569625
feature1191,400.0,0.008705733713248748,0.009192029121809284,0.0,0.000733886975,0.0051031266499999995,0.014974875750000002,0.038553655
feature1192,400.0,0.008244867376077498,0.008522259927935809,0.0,0.0010098153,0.00519884145,0.013778503000000001,0.03665287
feature1193,400.0,0.0087868770043555,0.008979081964802172,0.0,0.001177429375,0.0057880875000000005,0.013729324125000001,0.03665287
feature1194,400.0,0.014366992856235,0.010817362515960199,0.0,0.004401985525,0.0133538825,0.02365272075,0.037274696
feature1195,400.0,0.0155640287282575,0.011679685041170541,0.0,0.004640177725,0.0147022895,0.0260254865,0.048153996
feature1196,400.0,0.01285591582644175,0.011442091257756384,0.0,0.0027774070499999998,0.010012687999999999,0.02219757125,0.045147885
feature1197,400.0,0.012496437395108249,0.01075785537259281,0.0,0.0031613444750000002,0.0097650795,0.02157798725,0.045147885
feature1198,400.0,0.010019996985646252,0.009279046040322024,0.0,0.0021203475,0.0072187325,0.01610369925,0.035692044
feature1199,400.0,0.0142684067631095,0.012636894155260262,0.0,0.002868319075,0.0108683655,0.0242786425,0.0499522
feature1200,400.0,0.00880508132098575,0.009499647031212484,0.0,0.00100684535,0.005361998450000001,0.01375020175,0.04042033
feature1201,400.0,0.008370515665725,0.009021129334999066,0.0,0.00097701995,0.0049095358999999995,0.01338303725,0.04042033
feature1202,400.0,0.00900750143584925,0.009652150244389649,0.0,0.00129879585,0.0051145543,0.01352435825,0.042201083
feature1203,400.0,0.01346081588216,0.01155945704751476,0.0,0.003060572875,0.009814475,0.02344232925,0.048153996
feature1204,400.0,0.0168444190111015,0.011728511724320025,0.0,0.00535808295,0.0174875615,0.0269033365,0.048153996
feature1205,400.0,0.014522058621457501,0.011948064650088897,0.0,0.004067605325,0.011746623000000001,0.02425056875,0.058221843
feature1206,400.0,0.0133343881199175,0.011814886926067273,0.0,0.0035126935,0.009984488,0.0222126395,0.06025302
feature1207,400.0,0.011449342272075001,0.010368875934686824,0.0,0.002710998825,0.00908447725,0.01822934875,0.06025302
feature1208,400.0,0.015153905476937499,0.01314769147633528,0.0,0.0033107103,0.0127356795,0.025597474749999998,0.058569625
feature1209,400.0,0.0098404389325815,0.009819340131922817,0.0,0.000646127015,0.0068008608,0.01729218275,0.038928047
feature1210,400.0,0.009611015928309999,0.009624905703808114,0.0,0.0009322184900000001,0.0061981836,0.01660937825,0.039478656
feature1211,400.0,0.01050922651499425,0.01031479075539123,0.0,0.0012587938,0.0070001856,0.01916894775,0.042201083
feature1212,400.0,0.014857026498013499,0.01188549599891383,0.0,0.00382841555,0.012446908999999999,0.0250701405,0.048153996
feature1213,400.0,0.0150641666494625,0.011439331988658066,0.0,0.0042971231,0.0141015435,0.02503608625,0.045992117
feature1214,400.0,0.01168948043183,0.010413886252293097,0.0,0.0035144953499999998,0.009235690500000001,0.01751110575,0.045992117
feature1215,400.0,0.01015484744449,0.00933742148449356,0.0,0.002404932775,0.0080930085,0.0145902575,0.043872394
feature1216,400.0,0.009002892833766101,0.00913895523532859,0.0,0.00145885345,0.006000359,0.01377927475,0.043872394
feature1217,400.0,0.01402046499567,0.012549919816071623,0.0,0.003235444975,0.01042761725,0.0236894965,0.07415392
feature1218,400.0,0.0079404229647375,0.008924202848258412,0.0,0.0004732020525,0.0042723075,0.013660594250000001,0.041176938
feature1219,400.0,0.00729683709328775,0.008061778357813154,0.0,0.000659304475,0.0044174390000000004,0.011530523875,0.034964483
feature1220,400.0,0.007781937449627501,0.008400275936419656,0.0,0.00087036478,0.0047984207,0.0127137955,0.040320467
feature1221,400.0,0.01285706624145,0.010542536479816707,0.0,0.003273514125,0.011097797999999999,0.020426295,0.04523977
feature1222,400.0,0.0163037213407825,0.011805862862110222,0.0,0.005518998125000001,0.0157470395,0.026462306499999998,0.046129264
feature1223,400.0,0.012685380342645,0.01088385058269705,0.0,0.0032577133000000003,0.0097106075,0.02082320475,0.043678004
feature1224,400.0,0.011615277603107498,0.010386698639262908,0.0,0.002921620875,0.00922821225,0.018591218,0.066561736
feature1225,400.0,0.010397039835627502,0.009598508574081992,0.0,0.00167886495,0.007804762,0.017462837000000002,0.04026253
feature1226,400.0,0.0158716806168275,0.013542660082416048,0.0,0.003603151025,0.0140788935,0.025062786,0.07959071
feature1227,400.0,0.009136303483124,0.009869980255696482,0.0,0.000809278,0.00586089215,0.014254780750000001,0.051059004
feature1228,400.0,0.008409936250523251,0.00852773517011735,0.0,0.0012987540499999999,0.005434001,0.013441424125,0.03748527
feature1229,400.0,0.008938867919832498,0.009138741619854592,0.0,0.001200333225,0.00640977545,0.0141739395,0.06429805
feature1230,400.0,0.014155973488875002,0.011334799289659029,0.0,0.0042509077,0.0119662485,0.0234951065,0.066561736
feature1231,400.0,0.0159704325473125,0.01165363936969911,0.0,0.006488918925,0.014713031750000001,0.0252972335,0.049466267
feature1232,400.0,0.013667145587584998,0.011106140792004176,0.0,0.004224684875,0.011250263,0.02238486975,0.045186844
feature1233,400.0,0.0096767648674925,0.010356805196901235,0.0,0.0011445000749999998,0.00525687025,0.015284434,0.051911984
feature1234,400.0,0.006945256603927499,0.008034612378509642,0.0,0.0007221965924999999,0.0036103300999999997,0.0098647035,0.034108363
feature1235,400.0,0.0081147071152625,0.008986486042737106,0.0,0.00096103122,0.00489108845,0.0124604495,0.044186298
feature1236,400.0,0.0099840158599475,0.010724493737688027,0.0,0.0010241743249999999,0.0059503555,0.01602026725,0.04550274
feature1237,400.0,0.017490886684857498,0.013075633442752223,0.0,0.00605208205,0.0160775425,0.0278796035,0.04998019
feature1238,400.0,0.011657806621540501,0.01127571845080771,0.0,0.001378321925,0.0080372485,0.01981970875,0.049043287
feature1239,400.0,0.009302133614152502,0.009421238189311808,0.0,0.0013165460750000002,0.0065698952,0.014038064,0.045410205
feature1240,400.0,0.0079473624896675,0.009188756841590373,0.0,0.000823913525,0.0042230022,0.011430158,0.039178677
feature1241,400.0,0.01009727256665,0.010518608099431096,0.0,0.001490261,0.00594182685,0.01591541925,0.051911984
feature1242,400.0,0.011136002107309997,0.010640561374378231,0.0,0.00212322935,0.008197705999999999,0.01790417,0.051911984
feature1243,400.0,0.009691318671590751,0.00994124670939355,0.0,0.00142862355,0.0061049178,0.014685215750000001,0.03796081
feature1244,400.0,0.009994807784745,0.009517024206689241,0.0,0.001652737225,0.007194556,0.0159767995,0.041037407
feature1245,400.0,0.01090438930626325,0.01044399180885715,0.0,0.0015590158,0.0081601725,0.0176506755,0.043888934
feature1246,400.0,0.019016196016275,0.013260368281150285,0.0,0.00872836825,0.019111437000000002,0.027940436,0.067609265
feature1247,400.0,0.013209535478335001,0.010987058934377576,0.0,0.002447264375,0.011468715,0.02206941075,0.048332214
feature1248,400.0,0.010405749662149999,0.009655768561736177,0.0,0.001691912025,0.0077130585,0.0172077195,0.038747735
feature1249,400.0,0.00869606058938625,0.008926670035575394,0.0,0.001314838575,0.0057182807500000005,0.01388912775,0.036700834
feature1250,400.0,0.010938915372792502,0.010482229275456943,0.0,0.001800208225,0.007821753,0.01723883025,0.051911984
feature1251,400.0,0.011298460650639998,0.011470196934456146,0.0,0.00153307255,0.0067171077499999995,0.020399703499999998,0.046352725
feature1252,400.0,0.008099699625582499,0.008909368655854007,0.0,0.0007463709,0.0048898234999999995,0.01260072675,0.03580854
feature1253,400.0,0.0092261493754075,0.00938717547762386,0.0,0.001222338925,0.0059062992,0.01434671,0.041037407
feature1254,400.0,0.010954148637895001,0.010563540438289554,0.0,0.0015574013,0.008647167,0.0170927805,0.04550274
feature1255,400.0,0.017698341186315,0.0132879608643555,0.0,0.0044062959249999995,0.0185663885,0.0278120885,0.04998019
feature1256,400.0,0.0124551540771375,0.011661203966487059,0.0,0.00218962625,0.009176233499999999,0.02217314,0.049043287
feature1257,400.0,0.01058069104556,0.00997080850147129,0.0,0.001858484275,0.007804387499999999,0.017980911500000002,0.045410205
feature1258,400.0,0.009012390374088,0.009874917868999774,0.0,0.0011390871,0.0049455720000000005,0.013947574,0.046352725
feature1259,400.0,0.0116202702264075,0.011347797460163166,0.0,0.0016434868999999999,0.00742019075,0.0207247375,0.046352725
feature1260,400.0,0.012633691877143501,0.011397535545039571,0.0,0.00242636675,0.0099808425,0.02161894375,0.044733025
feature1261,400.0,0.011419168681092749,0.011265281209620283,0.0,0.001421406,0.007788714,0.01961961425,0.047448937
feature1262,400.0,0.0119483174114535,0.01132283798483891,0.0,0.0015741879,0.008339402499999999,0.02155924175,0.047448937
